# wl(um)             flux(Jy)               eflux(Jy) 
  2.916236664572676  5.245217981352461E-4   2.5944798349905737E-5
  2.9169145343521277 5.461189197847798E-4   2.6974220314482132E-5
  2.9175924007638194 4.438110307088663E-4   2.4903042278243676E-5
  2.9182702638046893 2.403086894330643E-4   2.4571955126503678E-5
  2.9189481234716586 2.190505389166342E-4   2.499264326294217E-5 
  2.9196259797615025 3.580025956946366E-4   2.5185957576007593E-5
  2.9203038326709443 3.958925522685029E-4   2.5065583256343947E-5
  2.9209816821970054 2.4572547227446267E-4  2.41734439079078E-5  
  2.921659528336544  1.1474264403288438E-4  2.4040454794145344E-5
  2.9223373710862237 1.0100804241420902E-4  2.260424321827575E-5 
  2.9230152104430096 1.507381191865149E-4   2.329348026799704E-5 
  2.923693046403832  1.5336658853124028E-4  2.266782513731162E-5 
  2.924370878965481  9.456398784843116E-5   2.2355738424413862E-5
  2.9250487081247    2.981069322726885E-4   2.3233207793541362E-5
  2.9257265338785223 5.784818059277911E-4   2.480847990839055E-5 
  2.926404356223824  5.943985187654264E-4   2.5147179244747596E-5
  2.9270821751572913 4.8485363510917314E-4  2.4875531441126794E-5
  2.927759990675891  2.2505169875099325E-4  2.382774422426925E-5 
  2.928437802776577  1.8983954311573744E-4  2.186380966030825E-5 
  2.929115611456161  1.3699809094237791E-4  2.2910939465046416E-5
  2.9297934167113975 8.824955001835474E-5   2.207411971230058E-5 
  2.9304712185393273 1.6073861345649424E-4  2.205516682227384E-5 
  2.9311490169368515 2.5530357358108656E-4  2.2623047211176893E-5
  2.9318268119006845 3.1851555840323815E-4  2.302159092824298E-5 
  2.93250460342778   3.414689281087818E-4   2.3473529063734023E-5
  2.9331823915151243 3.9686628073681835E-4  2.3460766045275284E-5
  2.9338601761595515 5.282697362782852E-4   2.400687926893176E-5 
  2.934537957357826  6.757967132239583E-4   2.501131312382459E-5 
  2.935215735106992  8.113309596928216E-4   2.6332229868755888E-5
  2.9358935094039746 5.947610009943314E-4   2.4756700957433978E-5
  2.9365712802455346 9.974072355462542E-4   2.655969097576756E-5 
  2.937249047628587  9.805188147614646E-4   2.6766882267369128E-5
  2.9379268115501564 5.75333486308264E-4    2.368498623324827E-5 
  2.9386045720071157 3.1756922526373575E-4  2.2193142549649438E-5
  2.939282328996225  5.099255293121015E-4   2.3599775167712834E-5
  2.9399600825145282 3.402124818588712E-4   2.2993054559584757E-5
  2.9406378325589837 1.5388991302590061E-4  2.1248084439755044E-5
  2.9413155791264063 1.5655735351114127E-4  2.1842847786221662E-5
